Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_56_947.jpg;-15;0;0;2.326734;104.4003;90.67485;0.01877528;29.24243;358.9147
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_005.jpg;-15;0;0;2.318018;104.5245;90.73268;359.9349;27.37249;358.8552
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_063.jpg;-15;0;0;2.307528;104.6086;90.76971;359.9301;26.16425;358.8463
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_121.jpg;-15;0;0;2.299402;104.7366;90.82212;359.9913;24.34764;358.8638
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_180.jpg;-15;0;0;2.286141;104.8649;90.86916;-0.001250245;22.47774;358.8622
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_238.jpg;-15;0;0;2.277484;104.9939;90.91182;359.9905;20.61974;358.8845
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_296.jpg;-15;0;0;2.266299;105.1238;90.94945;359.9876;18.74749;358.8694
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_355.jpg;-15;0;0;2.256402;105.2548;90.983;0.01290858;16.88632;358.8574
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_418.jpg;-15;0;0;2.246927;105.3852;91.01245;359.9865;15.03615;358.8642
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_471.jpg;-15;0;0;2.23594;105.5166;91.03714;-0.0005229897;13.19006;358.8686
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_530.jpg;-15;0;0;2.225029;105.6479;91.05748;-0.003211843;11.34048;358.8613
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_587.jpg;-14.12002;0;0;2.215876;105.7791;91.07395;-0.004908505;9.528061;358.8878
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_650.jpg;-11.51155;0;0;2.207584;105.9103;91.08685;359.9916;7.906654;358.9057
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_706.jpg;-8.663635;0;0;2.201318;106.0413;91.09789;359.9817;6.590607;358.9543
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_749.jpg;-6.881823;0;0;2.196992;106.1286;91.10432;359.9752;5.891373;358.9864
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_810.jpg;-4.254631;0;0;2.190489;106.2591;91.11349;359.9564;5.123619;359.0428
/home/meow/Automania/IMG/robocam_2024_04_03_05_42_57_852.jpg;-2.57177;0;0;2.185982;106.3458;91.11971;359.9395;4.798134;359.0954
